0,1,poisonous,odor,gill size,bruises,population,habitat,spore print color
5.637826,-2.7502303,0,none,broad,yes,several,woods,brown
-16.960995,14.73444,1,none,broad,yes,several,meadows,green
-6.6223593,-1.4947526,0,none,broad,yes,solitary,woods,black
2.9269416,16.756271,1,foul,broad,no,several,grasses,chocolate
-6.5940356,-1.9666867,0,none,broad,yes,solitary,woods,black
-10.428689,11.033339,1,foul,broad,no,solitary,paths,chocolate
-2.9656389,15.326431,1,foul,broad,no,solitary,grasses,chocolate
2.5800927,16.917074,1,foul,broad,no,several,grasses,chocolate
6.030529,-3.3241043,0,none,broad,yes,several,woods,brown
-10.675039,11.4043045,1,foul,broad,no,solitary,paths,chocolate
2.86441,16.707676,1,foul,broad,no,several,grasses,chocolate
9.006238,6.902305,1,foul,broad,no,several,woods,chocolate
-10.477903,11.289157,1,foul,broad,no,solitary,paths,chocolate
2.6270878,16.809296,1,foul,broad,no,several,grasses,chocolate
2.9264724,16.709814,1,foul,broad,no,several,grasses,chocolate
10.202641,18.211178,1,foul,broad,no,several,paths,chocolate
0.1391632,-11.311563,0,none,broad,yes,several,woods,black
8.972035,6.7697735,1,foul,broad,no,several,woods,chocolate
2.8494914,16.771439,1,foul,broad,no,several,grasses,chocolate
0.1697266,-10.725087,0,none,broad,yes,several,woods,black
10.028747,18.267979,1,foul,broad,no,several,paths,chocolate
10.151799,18.360424,1,foul,broad,no,several,paths,chocolate
-6.2555685,-2.3985388,0,none,broad,yes,solitary,woods,black
-10.662114,10.973043,1,foul,broad,no,solitary,paths,chocolate
-6.615655,-1.5163386,0,none,broad,yes,solitary,woods,black
2.6162312,16.781147,1,foul,broad,no,several,grasses,chocolate
8.833137,6.8277407,1,foul,broad,no,several,woods,chocolate
9.0374,6.776756,1,foul,broad,no,several,woods,chocolate
26.507317,-4.397622,1,creosote,narrow,no,scattered,woods,black
0.5372406,-10.935176,0,none,broad,yes,several,woods,black
-3.084898,15.547725,1,foul,broad,no,solitary,grasses,chocolate
11.652984,11.72184,1,foul,broad,no,solitary,woods,chocolate
10.1276865,18.313745,1,foul,broad,no,several,paths,chocolate
0.2823482,-11.36983,0,none,broad,yes,several,woods,black
11.629031,11.636162,1,foul,broad,no,solitary,woods,chocolate
11.519957,11.696093,1,foul,broad,no,solitary,woods,chocolate
5.1246576,-2.970327,0,none,broad,yes,several,woods,brown
0.5361947,-10.681416,0,none,broad,yes,several,woods,black
-6.9648986,4.506036,1,foul,broad,yes,several,urban,chocolate
-10.598302,11.122334,1,foul,broad,no,solitary,paths,chocolate
10.423137,18.213493,1,foul,broad,no,several,paths,chocolate
10.169205,18.526152,1,foul,broad,no,several,paths,chocolate
8.795227,6.8901844,1,foul,broad,no,several,woods,chocolate
8.915846,6.686228,1,foul,broad,no,several,woods,chocolate
9.970535,18.333086,1,foul,broad,no,several,paths,chocolate
0.08071474,6.7611527,0,none,broad,yes,solitary,woods,brown
2.5129943,16.47979,1,foul,broad,no,several,grasses,chocolate
2.6902833,16.906609,1,foul,broad,no,several,grasses,chocolate
-10.707476,11.192116,1,foul,broad,no,solitary,paths,chocolate
5.540554,-3.5590158,0,none,broad,yes,several,woods,brown
6.3443317,-2.9134047,0,none,broad,yes,several,woods,brown
0.53977895,7.1920915,0,none,broad,yes,solitary,woods,brown
2.7595034,16.520767,1,foul,broad,no,several,grasses,chocolate
-10.713654,11.251514,1,foul,broad,no,solitary,paths,chocolate
-5.921998,-1.766286,0,none,broad,yes,solitary,woods,black
-2.6339867,15.389709,1,foul,broad,no,solitary,grasses,chocolate
5.6019144,-2.9860036,0,none,broad,yes,several,woods,brown
10.421364,18.167786,1,foul,broad,no,several,paths,chocolate
9.164636,6.686193,1,foul,broad,no,several,woods,chocolate
9.039182,6.6873107,1,foul,broad,no,several,woods,chocolate
17.84452,19.10346,0,none,narrow,no,several,leaves,white
8.934837,6.8485665,1,foul,broad,no,several,woods,chocolate
-2.6750495,15.324995,1,foul,broad,no,solitary,grasses,chocolate
2.9681919,16.611412,1,foul,broad,no,several,grasses,chocolate
-2.9271462,15.286355,1,foul,broad,no,solitary,grasses,chocolate
-11.830861,4.1551375,1,foul,broad,yes,scattered,urban,chocolate
9.098938,6.634538,1,foul,broad,no,several,woods,chocolate
2.693284,16.541681,1,foul,broad,no,several,grasses,chocolate
-10.55168,11.264524,1,foul,broad,no,solitary,paths,chocolate
9.968634,18.054811,1,foul,broad,no,several,paths,chocolate
11.683066,11.420448,1,foul,broad,no,solitary,woods,chocolate
-6.150072,-1.9615321,0,none,broad,yes,solitary,woods,black
-10.348223,10.939795,1,foul,broad,no,solitary,paths,chocolate
-10.628013,11.368224,1,foul,broad,no,solitary,paths,chocolate
-6.2906203,-1.6014333,0,none,broad,yes,solitary,woods,black
10.203255,18.142988,1,foul,broad,no,several,paths,chocolate
11.711971,11.418577,1,foul,broad,no,solitary,woods,chocolate
11.607548,11.54147,1,foul,broad,no,solitary,woods,chocolate
-6.7825437,-2.0113251,0,none,broad,yes,solitary,woods,black
2.6048696,16.494864,1,foul,broad,no,several,grasses,chocolate
-10.232154,11.285989,1,foul,broad,no,solitary,paths,chocolate
-0.35000098,7.575964,0,none,broad,yes,solitary,woods,brown
5.739248,-2.6535983,0,none,broad,yes,several,woods,brown
9.06604,6.6835885,1,foul,broad,no,several,woods,chocolate
9.993875,18.503489,1,foul,broad,no,several,paths,chocolate
9.233316,6.7634616,1,foul,broad,no,several,woods,chocolate
10.198181,18.533718,1,foul,broad,no,several,paths,chocolate
-10.599288,11.282726,1,foul,broad,no,solitary,paths,chocolate
-2.7445006,15.550589,1,foul,broad,no,solitary,grasses,chocolate
-11.866716,4.1407127,1,foul,broad,yes,scattered,urban,chocolate
0.5110431,6.759857,0,none,broad,yes,solitary,woods,brown
18.093065,-5.3863974,1,fishy,narrow,no,several,woods,white
5.3690696,-3.2872891,0,none,broad,yes,several,woods,brown
31.936176,6.7883043,1,creosote,narrow,no,several,woods,black
31.925646,-6.4311447,1,creosote,narrow,no,several,woods,brown
27.272568,12.713757,1,fishy,narrow,no,several,leaves,white
-10.542542,11.387299,1,foul,broad,no,solitary,paths,chocolate
2.701638,16.519135,1,foul,broad,no,several,grasses,chocolate
-11.8216505,4.18229,1,foul,broad,yes,scattered,urban,chocolate
-10.748278,11.299509,1,foul,broad,no,solitary,paths,chocolate
11.639932,11.464211,1,foul,broad,no,solitary,woods,chocolate
-10.465614,11.143286,1,foul,broad,no,solitary,paths,chocolate
11.526529,11.57195,1,foul,broad,no,solitary,woods,chocolate
11.624956,11.448077,1,foul,broad,no,solitary,woods,chocolate
-2.55962,15.3396015,1,foul,broad,no,solitary,grasses,chocolate
-2.5939589,15.563317,1,foul,broad,no,solitary,grasses,chocolate
-2.6201663,15.521587,1,foul,broad,no,solitary,grasses,chocolate
2.8849897,16.70265,1,foul,broad,no,several,grasses,chocolate
2.8753352,16.579388,1,foul,broad,no,several,grasses,chocolate
-2.943033,15.273416,1,foul,broad,no,solitary,grasses,chocolate
2.6820567,16.533966,1,foul,broad,no,several,grasses,chocolate
-6.9676294,4.509062,1,foul,broad,yes,several,urban,chocolate
-2.6830032,15.276307,1,foul,broad,no,solitary,grasses,chocolate
-2.7025788,15.339539,1,foul,broad,no,solitary,grasses,chocolate
11.643248,11.582132,1,foul,broad,no,solitary,woods,chocolate
11.605842,11.447537,1,foul,broad,no,solitary,woods,chocolate
8.899947,6.9847283,1,foul,broad,no,several,woods,chocolate
10.031084,18.409914,1,foul,broad,no,several,paths,chocolate
-10.412812,11.477754,1,foul,broad,no,solitary,paths,chocolate
5.457803,-3.2427294,0,none,broad,yes,several,woods,brown
8.846488,6.941218,1,foul,broad,no,several,woods,chocolate
11.914534,11.508901,1,foul,broad,no,solitary,woods,chocolate
10.111229,18.402945,1,foul,broad,no,several,paths,chocolate
2.7436805,16.701952,1,foul,broad,no,several,grasses,chocolate
10.320891,18.270363,1,foul,broad,no,several,paths,chocolate
11.444384,11.793188,1,foul,broad,no,solitary,woods,chocolate
-10.700406,11.410353,1,foul,broad,no,solitary,paths,chocolate
-11.816376,4.1631427,1,foul,broad,yes,scattered,urban,chocolate
2.8591049,16.891666,1,foul,broad,no,several,grasses,chocolate
8.762852,6.786544,1,foul,broad,no,several,woods,chocolate
-10.746561,11.318801,1,foul,broad,no,solitary,paths,chocolate
11.599817,11.532377,1,foul,broad,no,solitary,woods,chocolate
8.897367,6.651213,1,foul,broad,no,several,woods,chocolate
10.304286,18.345789,1,foul,broad,no,several,paths,chocolate
-2.6310775,15.491363,1,foul,broad,no,solitary,grasses,chocolate
-10.643639,11.434436,1,foul,broad,no,solitary,paths,chocolate
2.6497886,16.622269,1,foul,broad,no,several,grasses,chocolate
11.819269,11.824279,1,foul,broad,no,solitary,woods,chocolate
9.250234,6.830966,1,foul,broad,no,several,woods,chocolate
9.032823,6.9212275,1,foul,broad,no,several,woods,chocolate
-15.184749,1.4908708,1,foul,broad,yes,scattered,grasses,chocolate
-2.6720557,15.30712,1,foul,broad,no,solitary,grasses,chocolate
-15.217766,1.5239828,1,foul,broad,yes,scattered,grasses,chocolate
9.201209,6.8714595,1,foul,broad,no,several,woods,chocolate
8.985858,6.8564816,1,foul,broad,no,several,woods,chocolate
-3.0689893,15.364327,1,foul,broad,no,solitary,grasses,chocolate
-2.7849348,15.580561,1,foul,broad,no,solitary,grasses,chocolate
2.9123752,16.74179,1,foul,broad,no,several,grasses,chocolate
-0.12320916,7.1969347,0,none,broad,yes,solitary,woods,brown
-10.63876,11.452797,1,foul,broad,no,solitary,paths,chocolate
-10.768312,11.074802,1,foul,broad,no,solitary,paths,chocolate
2.5654225,16.447605,1,foul,broad,no,several,grasses,chocolate
9.99484,18.416407,1,foul,broad,no,several,paths,chocolate
11.772228,11.620155,1,foul,broad,no,solitary,woods,chocolate
10.032508,18.171822,1,foul,broad,no,several,paths,chocolate
-2.9059217,15.19679,1,foul,broad,no,solitary,grasses,chocolate
-10.419927,11.275059,1,foul,broad,no,solitary,paths,chocolate
26.521158,-4.3843327,1,creosote,narrow,no,scattered,woods,black
11.7090025,11.491037,1,foul,broad,no,solitary,woods,chocolate
-2.9980211,15.202383,1,foul,broad,no,solitary,grasses,chocolate
-2.6954901,15.510888,1,foul,broad,no,solitary,grasses,chocolate
2.5519044,16.531141,1,foul,broad,no,several,grasses,chocolate
3.0132728,16.593803,1,foul,broad,no,several,grasses,chocolate
9.183349,6.73311,1,foul,broad,no,several,woods,chocolate
-2.6494498,15.5148115,1,foul,broad,no,solitary,grasses,chocolate
10.183499,18.399485,1,foul,broad,no,several,paths,chocolate
11.633613,11.499654,1,foul,broad,no,solitary,woods,chocolate
8.811954,6.8251276,1,foul,broad,no,several,woods,chocolate
-10.730849,11.111524,1,foul,broad,no,solitary,paths,chocolate
8.993228,6.779812,1,foul,broad,no,several,woods,chocolate
-10.777674,11.373819,1,foul,broad,no,solitary,paths,chocolate
17.863565,19.1228,0,none,narrow,no,several,leaves,white
-10.459629,11.258955,1,foul,broad,no,solitary,paths,chocolate
-2.8881452,15.506123,1,foul,broad,no,solitary,grasses,chocolate
-2.8964381,15.341781,1,foul,broad,no,solitary,grasses,chocolate
9.178298,6.6755495,1,foul,broad,no,several,woods,chocolate
-10.747313,11.311885,1,foul,broad,no,solitary,paths,chocolate
3.0049207,16.587013,1,foul,broad,no,several,grasses,chocolate
-14.771155,18.90803,0,none,broad,yes,clustered,waste,white
10.306444,18.26715,1,foul,broad,no,several,paths,chocolate
11.636567,11.568908,1,foul,broad,no,solitary,woods,chocolate
11.46861,11.716643,1,foul,broad,no,solitary,woods,chocolate
-10.648299,11.294425,1,foul,broad,no,solitary,paths,chocolate
9.172562,6.7258935,1,foul,broad,no,several,woods,chocolate
-2.6349263,15.478529,1,foul,broad,no,solitary,grasses,chocolate
2.7380638,16.64818,1,foul,broad,no,several,grasses,chocolate
-14.55974,19.117,0,none,broad,yes,clustered,waste,white
9.093258,6.6931376,1,foul,broad,no,several,woods,chocolate
10.225685,18.044956,1,foul,broad,no,several,paths,chocolate
-10.251941,11.275024,1,foul,broad,no,solitary,paths,chocolate
2.515936,16.746225,1,foul,broad,no,several,grasses,chocolate
-10.767678,11.216231,1,foul,broad,no,solitary,paths,chocolate
-10.46793,11.089511,1,foul,broad,no,solitary,paths,chocolate
-2.645927,15.455858,1,foul,broad,no,solitary,grasses,chocolate
-2.7718394,15.450229,1,foul,broad,no,solitary,grasses,chocolate
11.363443,11.8753605,1,foul,broad,no,solitary,woods,chocolate
9.078349,6.7470713,1,foul,broad,no,several,woods,chocolate
2.919108,16.648607,1,foul,broad,no,several,grasses,chocolate
11.520601,11.715735,1,foul,broad,no,solitary,woods,chocolate
-3.0084078,15.273521,1,foul,broad,no,solitary,grasses,chocolate
0.2408668,6.9875965,0,none,broad,yes,solitary,woods,brown
11.569283,11.492449,1,foul,broad,no,solitary,woods,chocolate
8.857153,6.8374734,1,foul,broad,no,several,woods,chocolate
2.7301238,16.575718,1,foul,broad,no,several,grasses,chocolate
2.6406538,16.96306,1,foul,broad,no,several,grasses,chocolate
-2.6913412,15.6049595,1,foul,broad,no,solitary,grasses,chocolate
-10.469334,11.215369,1,foul,broad,no,solitary,paths,chocolate
11.579469,11.434471,1,foul,broad,no,solitary,woods,chocolate
2.633985,16.921375,1,foul,broad,no,several,grasses,chocolate
-10.555095,11.256806,1,foul,broad,no,solitary,paths,chocolate
2.9608464,16.63128,1,foul,broad,no,several,grasses,chocolate
8.702692,6.815219,1,foul,broad,no,several,woods,chocolate
2.9387796,16.542526,1,foul,broad,no,several,grasses,chocolate
11.719665,11.479133,1,foul,broad,no,solitary,woods,chocolate
-2.8771222,15.359809,1,foul,broad,no,solitary,grasses,chocolate
2.7996562,16.809439,1,foul,broad,no,several,grasses,chocolate
-2.8535967,15.628328,1,foul,broad,no,solitary,grasses,chocolate
-10.728276,11.385643,1,foul,broad,no,solitary,paths,chocolate
-2.96004,15.33552,1,foul,broad,no,solitary,grasses,chocolate
-2.7232058,15.486477,1,foul,broad,no,solitary,grasses,chocolate
10.060797,18.367655,1,foul,broad,no,several,paths,chocolate
7.859826,1.0227947,0,none,narrow,no,several,woods,chocolate
-3.0874233,15.594283,1,foul,broad,no,solitary,grasses,chocolate
11.683318,11.443353,1,foul,broad,no,solitary,woods,chocolate
13.011223,-2.1730015,1,spicy,narrow,no,several,paths,white
9.040326,6.8963566,1,foul,broad,no,several,woods,chocolate
12.200869,-15.617115,1,none,narrow,no,several,woods,white
11.929547,11.576367,1,foul,broad,no,solitary,woods,chocolate
8.729783,6.8644586,1,foul,broad,no,several,woods,chocolate
-3.0233948,15.222578,1,foul,broad,no,solitary,grasses,chocolate
-3.0522628,15.533866,1,foul,broad,no,solitary,grasses,chocolate
8.714088,6.7937284,1,foul,broad,no,several,woods,chocolate
9.249586,6.857213,1,foul,broad,no,several,woods,chocolate
9.1686535,6.5895557,1,foul,broad,no,several,woods,chocolate
-2.7835464,15.25875,1,foul,broad,no,solitary,grasses,chocolate
-2.5538232,15.382924,1,foul,broad,no,solitary,grasses,chocolate
-6.5781116,-1.7223893,0,none,broad,yes,solitary,woods,black
-10.471197,11.082003,1,foul,broad,no,solitary,paths,chocolate
2.6699967,16.833855,1,foul,broad,no,several,grasses,chocolate
2.8388267,16.507248,1,foul,broad,no,several,grasses,chocolate
10.158801,18.469091,1,foul,broad,no,several,paths,chocolate
-2.9143543,15.461013,1,foul,broad,no,solitary,grasses,chocolate
2.603201,16.762022,1,foul,broad,no,several,grasses,chocolate
-2.9674356,15.267596,1,foul,broad,no,solitary,grasses,chocolate
-11.847767,4.15963,1,foul,broad,yes,scattered,urban,chocolate
2.6597743,16.860561,1,foul,broad,no,several,grasses,chocolate
10.017501,18.058968,1,foul,broad,no,several,paths,chocolate
10.131574,18.343609,1,foul,broad,no,several,paths,chocolate
11.359023,11.882517,1,foul,broad,no,solitary,woods,chocolate
8.983158,6.765624,1,foul,broad,no,several,woods,chocolate
-2.686675,15.549995,1,foul,broad,no,solitary,grasses,chocolate
2.577411,16.738297,1,foul,broad,no,several,grasses,chocolate
-14.875116,18.731035,0,none,broad,yes,clustered,waste,white
8.958927,6.884517,1,foul,broad,no,several,woods,chocolate
11.694692,11.549853,1,foul,broad,no,solitary,woods,chocolate
11.662313,11.602997,1,foul,broad,no,solitary,woods,chocolate
-10.56794,10.991319,1,foul,broad,no,solitary,paths,chocolate
9.022188,6.6017237,1,foul,broad,no,several,woods,chocolate
-3.0384214,15.596487,1,foul,broad,no,solitary,grasses,chocolate
17.936043,14.589364,1,none,narrow,yes,clustered,leaves,white
-6.955892,4.4943914,1,foul,broad,yes,several,urban,chocolate
-10.418828,11.169612,1,foul,broad,no,solitary,paths,chocolate
11.671039,11.473917,1,foul,broad,no,solitary,woods,chocolate
10.026802,18.317537,1,foul,broad,no,several,paths,chocolate
10.249533,18.18752,1,foul,broad,no,several,paths,chocolate
11.849376,11.517757,1,foul,broad,no,solitary,woods,chocolate
8.971832,6.6104984,1,foul,broad,no,several,woods,chocolate
2.841938,16.674757,1,foul,broad,no,several,grasses,chocolate
-3.054377,15.519871,1,foul,broad,no,solitary,grasses,chocolate
-11.829968,4.1216,1,foul,broad,yes,scattered,urban,chocolate
5.7293243,-2.6920843,0,none,broad,yes,several,woods,brown
18.055574,-5.3313103,1,fishy,narrow,no,several,woods,white
11.705203,11.686227,1,foul,broad,no,solitary,woods,chocolate
-2.928654,15.481668,1,foul,broad,no,solitary,grasses,chocolate
0.1474712,-11.497049,0,none,broad,yes,several,woods,black
-14.563135,19.073872,0,none,broad,yes,clustered,waste,white
-3.1089592,15.540561,1,foul,broad,no,solitary,grasses,chocolate
11.652439,11.490977,1,foul,broad,no,solitary,woods,chocolate
10.214688,17.976297,1,foul,broad,no,several,paths,chocolate
-2.6406064,15.459084,1,foul,broad,no,solitary,grasses,chocolate
-2.9116635,15.416969,1,foul,broad,no,solitary,grasses,chocolate
-2.856297,15.3955,1,foul,broad,no,solitary,grasses,chocolate
-3.0131762,15.452609,1,foul,broad,no,solitary,grasses,chocolate
2.8133688,16.73397,1,foul,broad,no,several,grasses,chocolate
2.7439885,16.637093,1,foul,broad,no,several,grasses,chocolate
-2.6600478,15.277889,1,foul,broad,no,solitary,grasses,chocolate
-10.409929,10.992453,1,foul,broad,no,solitary,paths,chocolate
-2.9967504,15.227743,1,foul,broad,no,solitary,grasses,chocolate
11.413991,11.784307,1,foul,broad,no,solitary,woods,chocolate
8.7967205,6.93667,1,foul,broad,no,several,woods,chocolate
